"a375","a549","ha1e","hcc515","hela","ht29","mcf7","pc3","vcap","yapc"
0.2805044308111794,0.30402181322426736,0.18643490115882766,0.26005453306066817,-0.14553510565780503,0.2644853442399455,0.267211997273347,0.40320381731424687,-0.1884798909338785,0.39366053169734155
0.2096114519427404,0.30879345603271996,-0.38173142467620996,0.2801635991820041,-0.3370824812542604,0.361622358554874,0.3653715064758011,0.39366053169734155,0.5439672801635992,0.38002726653033403
0.3438991138377643,0.43081117927743706,-0.2989093387866394,0.22188139059304707,-0.20347648261758688,0.40149965916837094,0.2706203135650989,0.33026584867075676,0.2668711656441718,0.4318336741649626
0.2886843899113839,0.39809134287661907,-0.38991138377641443,0.2989093387866395,-0.3258350374914792,0.3895705521472394,0.19938650306748468,0.2338104976141786,0.3670756646216769,0.3858214042263123
0.31356509884117256,0.3612815269256988,-0.19427402862985677,0.20892978868439005,0.13599182004089994,0.334355828220859,0.2757327880027267,0.35378323108384463,0.3006134969325154,0.3104976141785958
0.24096796182685754,0.3057259713701432,-0.2767552828902522,0.22835719154737566,-0.3064076346284935,0.29038854805725983,0.3026584867075665,0.20995228357191553,0.29856850715746425,0.3796864349011589
0.2859577368779823,0.37252897068848,0.22869802317655086,0.33810497614178603,0.3745739604635311,0.34798909338786654,0.3432174505794139,0.370824812542604,0.4717109747784595,0.43660531697341526
0.31424676209952296,0.42365371506475813,-0.3122017723244717,0.3445807770961146,-0.3299250170415814,0.3183367416496252,0.2590320381731426,0.29175187457396057,0.441717791411043,0.39945466939331975
0.2692569870483982,0.43081117927743706,-0.24164962508520788,0.32924335378323116,-0.363667348329925,0.39468302658486715,0.307089297886844,0.32685753237900483,0.43796864349011594,0.39400136332651675
0.3009543285616906,0.47375596455351066,-0.3715064758009543,0.3101567825494207,-0.26653033401499654,0.39366053169734155,0.28732106339468305,0.2961826857532379,0.4110429447852761,0.3909338786639401
0.29175187457396057,0.2740286298568508,-0.39706884798909337,-0.14451261077027933,-0.28391274710293113,0.3353783231083845,0.3285616905248808,0.32924335378323116,0.33128834355828224,0.33231083844580783
0.2982276755282891,0.38070892978868454,0.23994546693933205,0.3793456032719837,0.414451261077028,0.45262440354464906,0.2968643490115884,0.4393319700068167,0.5848670756646217,0.38888888888888895
0.30231765507839137,0.35821404226312215,0.25221540558963873,0.36094069529652356,0.414451261077028,0.41547375596455355,0.29175187457396057,0.4495569188820724,0.6400817995910021,0.3643490115882755
0.19768234492160874,0.17723244717109748,-0.2951601908657123,0.34049079754601236,-0.26175869120654394,0.23858214042263126,0.2539195637355147,0.38820722563053855,0.4717109747784595,0.3271983640081801
0.2982276755282891,0.38070892978868454,0.24301295160190872,0.3909338786639401,0.44001363326516707,0.4952283571915474,0.36775732788002735,0.5115882753919565,0.5913428766189504,0.4226312201772325
0.28459441036128164,0.20518064076346287,-0.40933878663940015,-0.2549420586230401,-0.21131561008861618,0.2460804362644854,0.2753919563735515,0.279822767552829,0.23926380368098163,0.30504430811179284
0.3002726653033402,0.3643490115882755,0.21949556918882074,0.4178595773687799,0.36946148602590334,0.3510565780504432,0.40047716428084534,0.361622358554874,0.4502385821404227,0.430811179277437
0.31663258350374923,0.4563735514655761,-0.2549420586230402,0.376278118609407,-0.1809815950920245,0.37968643490115894,0.4519427402862986,0.46216768916155426,0.38548057259713703,0.3466257668711657
0.26005453306066817,0.43183367416496266,-0.32549420586230404,0.2764144512610771,-0.2767552828902522,0.36400817995910034,0.2788002726653034,0.24812542603953647,0.40490797546012275,0.32856169052488077
0.25017041581458765,0.4032038173142468,0.2358554873892298,0.3261758691206545,0.3858214042263123,0.3749147920927063,0.30777096114519437,0.39025221540558974,0.5023858214042263,0.4553510565780505
0.34798909338786654,0.46455351056578065,-0.25289706884798907,0.39570552147239274,-0.17518745739604635,0.46387184730743025,0.30913428766189505,0.34423994546693937,0.32822085889570557,0.4182004089979551
0.25017041581458765,0.45535105657805053,0.279822767552829,0.29379686434901164,0.3091342876618951,0.37900477164280855,0.39945466939331975,0.3912747102931152,0.43762781186094074,0.4338786639400137
0.3173142467620996,0.42263122017723254,-0.39297886843899116,0.3520790729379687,-0.2331288343558282,0.38445807770961155,0.3159509202453989,0.32106339468302664,0.38854805725971375,0.4533060668029994
0.29481935923653724,0.4604635310156784,-0.3837764144512611,0.33776414451261083,-0.26959781867757326,0.40388548057259727,0.2586912065439673,0.2573278800272666,0.4396728016359919,0.4103612815269258
0.2961826857532379,0.4154737559645536,0.2634628493524199,0.29652351738241317,0.31322426721199736,0.3929788684389912,0.3810497614178596,0.35446489434219497,0.43251533742331294,0.3991138377641446
0.290729379686435,0.3752556237218814,-0.28050443081117926,0.29481935923653724,-0.27164280845262434,0.3261758691206545,0.2753919563735515,0.33128834355828224,0.294478527607362,0.3953646898432175
0.30504430811179284,0.47273346966598506,-0.3643490115882754,0.29856850715746425,-0.2460804362644853,0.43012951601908667,0.32617586912065444,0.33401499659168377,0.38752556237218816,0.3888888888888889
0.289025221540559,0.405248807089298,0.2348329925017042,0.4130879345603273,0.35923653715064763,0.3353783231083845,0.3081117927743695,0.35753237900477175,0.5074982958418541,0.4158145875937288
0.2661895023858215,0.41956373551465587,-0.2948193592365371,0.2968643490115884,-0.3064076346284935,0.3680981595092025,0.27675528289025225,0.2665303340149966,0.4386503067484663,0.3466257668711657
0.3541240627130199,0.3599182004089981,-0.24573960463531014,0.2300613496932516,-0.18916155419222902,0.3987730061349694,0.2586912065439673,0.34049079754601236,0.28118609406952966,0.45944103612815274
0.28561690524880723,0.4349011588275393,-0.3122017723244717,0.343558282208589,-0.1738241308793455,0.39843217450579416,0.2995910020449898,0.28118609406952966,0.34355828220858897,0.38786639400136336
0.30299931833674176,0.3295841854124064,-0.2886843899113838,0.2627811860940696,-0.32379004771642805,0.45364689843217454,0.3408316291751876,0.3047034764826177,0.38854805725971375,0.45841854124062714
0.31186094069529663,0.4451261077027949,0.223585548738923,0.343558282208589,0.18507157464212687,0.3919563735514657,0.4737559645535106,0.41274710293115213,0.47034764826175873,0.45739604635310166
0.31356509884117256,0.30402181322426736,0.24403544648943432,0.3278800272665304,0.2999318336741651,0.33469665985003416,0.307089297886844,0.3507157464212679,0.49079754601227,0.35616905248807096
0.3084526244035447,0.35923653715064763,0.2532379004771643,0.3578732106339469,0.4246762099522837,0.42569870483980915,0.28357191547375604,0.4383094751192912,0.6278118609406954,0.3796864349011589
0.30640763462849363,0.3612815269256988,0.2552828902522155,0.367075664621677,0.4185412406271303,0.487048398091343,0.31322426721199736,0.5443081117927744,0.621676891615542,0.37764144512610776
0.32685753237900483,0.35616905248807096,0.23994546693933205,0.3271983640081801,0.33674164962508535,0.3953646898432175,0.27096114519427417,0.35855487389229723,0.5255623721881391,0.42569870483980915
0.2747102931152011,0.47273346966598506,-0.3592365371506476,0.30504430811179284,-0.28289025221540554,0.41172460804362654,0.294478527607362,0.30436264485344244,0.3650306748466258,0.349011588275392
0.30606680299931843,0.46353101567825505,-0.3122017723244717,0.35071574642126796,-0.18370824812542597,0.47307430129516026,0.3957055214723927,0.3251533742331289,0.39877300613496935,0.4468302658486708
0.2753919563735515,0.36741649625085215,0.28459441036128164,0.21199727334696672,0.1714383094751193,0.2842535787321064,0.26312201772324484,0.38377641445126115,0.13258350374914796,0.2229038854805726
0.2082481254260396,-0.23653715064757996,-0.30402181322426713,-0.26959781867757315,-0.4014996591683707,-0.23210633946830256,-0.22869802317655064,-0.24573960463531008,-0.2730061349693251,0.2065439672801636
0.3203817314246763,0.4573960463531017,0.2338104976141786,0.334355828220859,0.35719154737559655,0.4008179959100205,0.34151329243353795,0.3391274710293116,0.4502385821404227,0.4205862304021814
0.2774369461486027,0.42058623040218146,0.24301295160190872,0.30197682344921617,0.3326516700749831,0.3858214042263123,0.29652351738241317,0.3299250170415815,0.4243353783231084,0.3905930470347649
0.2992501704158147,0.3101567825494207,0.25937286980231766,0.28834355828220865,0.36741649625085215,0.4260395364689844,0.25255623721881393,0.29413769597818684,0.5705521472392638,0.33708248125426044
0.3295841854124064,0.43387866394001373,-0.36639400136332656,0.3241308793456033,-0.26346284935241987,0.37423312883435594,0.2586912065439673,0.31186094069529663,0.4141104294478528,0.47784594410361286
0.32549420586230415,0.4768234492160873,-0.3592365371506476,0.349011588275392,-0.2736877982276755,0.4519427402862987,0.3384458077709613,0.3558282208588958,0.38752556237218816,0.4972733469665986
0.33469665985003416,0.4594410361281528,-0.2958418541240627,0.3316291751874575,-0.3391274710293115,0.4008179959100205,0.3261758691206545,0.32822085889570557,0.39502385821404234,0.40865712338104987
0.2590320381731426,0.4277436946148604,0.25221540558963873,0.3919563735514657,0.44001363326516707,0.3568507157464213,0.35616905248807096,0.43626448534424,0.4982958418541242,0.4839809134287662
0.2747102931152012,0.32651670074982964,0.24199045671438313,0.40593047034764834,0.3970688479890935,0.4553510565780505,0.3510565780504432,0.5013633265167008,0.5351056578050444,0.5098841172460805
0.3353783231083845,0.4246762099522837,-0.27334696659850033,0.34492160872528976,-0.3708248125426039,0.33946830265848676,0.290729379686435,0.34423994546693937,0.4406952965235174,0.3704839809134288
0.31322426721199736,0.461486025903204,-0.33060668029993184,0.35378323108384463,-0.20211315610088612,0.43217450579413774,0.3220858895705522,0.2972051806407635,0.35889570552147243,0.4226312201772325
0.2460804362644854,0.3783231083844582,-0.39706884798909337,0.24301295160190872,-0.26891615541922287,0.27164280845262445,0.192569870483981,0.2914110429447853,0.34867075664621683,0.38786639400136336
0.2685753237900478,0.41342876618950253,0.2358554873892298,0.3711656441717793,0.43285616905248814,0.4226312201772325,0.339809134287662,0.47511929107021145,0.5463531015678256,0.41070211315610095
0.3595773687798228,0.3118609406952966,0.1806407634628494,0.4406952965235174,0.2777777777777778,0.4216087252897069,0.3803680981595092,0.4441036128152693,0.5787321063394684,0.5112474437627812
0.2685753237900478,0.48875255623721886,-0.2549420586230402,0.3486707566462169,0.349011588275392,0.40490797546012275,0.39366053169734155,0.37321063394683035,0.4103612815269258,0.43967280163599193
0.29038854805725983,0.35821404226312215,-0.2972051806407634,0.33231083844580783,-0.35753237900477164,0.4475119291070212,0.2586912065439674,0.2992501704158147,0.5306748466257669,0.35105657805044316
0.2978868438991139,0.3306066802999319,-0.20109066121336056,0.29856850715746425,-0.3299250170415814,0.41274710293115213,0.31629175187457403,0.41990456714383106,0.5061349693251534,0.46762099522835726
0.28254942058623045,0.44205862304021826,-0.3203817314246762,0.3623040218132244,-0.3391274710293115,0.3568507157464213,0.2886843899113839,0.3176550783912747,0.4079754601226994,0.3551465576005455
0.30606680299931843,0.4768234492160873,-0.33469665985003405,0.3193592365371507,-0.31254260395364686,0.4130879345603273,0.3036809815950921,0.29856850715746425,0.4141104294478528,0.39297886843899116
0.2989093387866395,0.4676209952283573,0.25221540558963873,0.34049079754601236,0.37252897068848,0.38888888888888895,0.33810497614178603,0.3558282208588958,0.42569870483980915,0.45637355146557607
0.2989093387866395,0.3735514655760056,-0.3715064758009543,0.2586912065439673,-0.32890252215405585,0.40865712338104987,0.3009543285616906,0.32822085889570557,0.3680981595092025,0.44819359236537154
0.3115201090661214,0.34696659850034095,0.23892297205180646,0.33231083844580783,0.36639400136332667,0.41411042944785287,0.2682344921608726,0.3871847307430131,0.5623721881390593,0.4410361281526926
0.3432174505794138,0.3418541240627131,0.23687798227675538,0.34049079754601236,0.3428766189502387,0.4028629856850717,0.2586912065439674,0.34832992501704163,0.547034764826176,0.4021813224267213
0.29379686434901164,0.4349011588275393,0.24710293115201099,0.31799591002044997,-0.3381049761417859,0.3858214042263123,0.3057259713701432,0.2982276755282891,0.42876618950238593,0.4083162917518746
0.2886843899113839,0.3783231083844582,-0.31935923653715065,0.24403544648943426,-0.2644853442399454,0.38002726653033403,0.2968643490115884,0.3456032719836402,0.3139059304703477,0.42569870483980915
0.2552828902522155,0.3486707566462169,-0.2989093387866394,0.1970006816632584,-0.2951601908657123,0.2689161554192229,0.2695978186775733,0.24437627811860946,0.2668711656441718,0.3899113837764145
0.29481935923653724,0.46353101567825505,-0.3408316291751875,0.3081117927743695,-0.3104976141785957,0.4222903885480574,0.2832310838445809,0.2607361963190185,0.4222903885480573,0.3745739604635311
0.28459441036128164,0.42160872528970694,-0.37968643490115883,0.31424676209952296,-0.27777777777777773,0.3905930470347649,0.2147239263803681,0.22051806407634633,0.3916155419222904,0.38275391956373556
0.3186775732788003,0.3285616905248808,0.23790047716428087,0.3353783231083845,0.37252897068848,0.4120654396728017,0.2784594410361282,0.4113837764144513,0.5715746421267894,0.44512610770279487
0.27811860940695304,0.44103612815269266,-0.2794819359236537,0.32753919563735523,-0.36775732788002724,0.4233128834355829,0.2774369461486027,0.3289025221540559,0.41274710293115213,0.36434901158827543
0.31458759372869805,0.36741649625085215,0.2256305385139742,0.38548057259713714,0.40115882753919574,0.44137695978186786,0.33776414451261083,0.41990456714383106,0.5623721881390593,0.4120654396728017
0.2535787321063396,0.4175187457396048,-0.27777777777777773,0.33231083844580783,0.3745739604635311,0.3977505112474438,0.2999318336741651,0.30436264485344244,0.5071574642126789,0.37252897068847995
0.29277436946148616,0.44001363326516707,0.25119291070211325,0.3203817314246763,0.3101567825494207,0.37866394001363335,0.3074301295160191,0.27675528289025225,0.41002044989775055,0.3803680981595093
0.3094751192910703,0.36843899113837775,0.23892297205180646,0.2955010224948876,-0.33401499659168365,0.4147920927062032,0.27505112474437643,0.30640763462849363,0.5173824130879346,0.398091342876619
0.31356509884117256,0.3766189502385823,0.2777777777777778,0.2886843899113839,0.30402181322426736,0.36946148602590334,0.33503749147920936,0.27709611451942745,0.425357873210634,0.3766189502385823
0.3203817314246763,0.45330606680299945,-0.2948193592365371,0.3660531697341514,-0.25017041581458754,0.4802317655078392,0.35616905248807096,0.39025221540558974,0.4284253578732107,0.4931833674164963
0.31254260395364697,0.3623040218132244,0.22972051806407645,0.343558282208589,0.44103612815269266,0.4839809134287662,0.32651670074982964,0.46659850034083167,0.5749829584185413,0.4655760054533061
0.29175187457396057,0.3207225630538515,0.23176550783912753,0.3541240627130199,0.3074301295160191,0.35616905248807096,0.3531015678254943,0.4137695978186776,0.587252897068848,0.370824812542604
0.2753919563735515,0.32753919563735523,-0.31526925698704844,0.22801635991820052,-0.23074301295160185,0.3002726653033402,0.23926380368098163,0.20927062031356514,0.26278118609406953,0.39366053169734155
0.31526925698704844,0.45330606680299945,-0.2886843899113838,0.3711656441717793,-0.1376959781867757,0.47614178595773693,0.3868438991138378,0.3520790729379687,0.34764826175869123,0.4335378323108385
0.2675528289025222,0.40933878663940026,0.21949556918882074,0.2764144512610771,0.339809134287662,0.3738922972051807,0.3074301295160191,0.2736877982276755,0.45910020449897754,0.349011588275392
0.2972051806407635,0.3173142467620996,-0.26959781867757326,0.37423312883435594,-0.3186775732788002,0.3493524199045672,0.23006134969325165,0.2859577368779823,0.5316973415132925,0.3558282208588958
0.2978868438991139,0.22972051806407645,-0.2542603953646898,0.4192229038854806,0.2747102931152011,0.43490115882753927,0.30504430811179284,0.503408316291752,0.6308793456032721,0.3715064758009544
0.2869802317655079,0.42978868438991147,0.27266530334015004,0.3183367416496252,0.3173142467620996,0.38070892978868454,0.36571233810497616,0.2992501704158147,0.4130879345603272,0.3909338786639401
0.3176550783912747,0.37866394001363335,0.25017041581458765,0.2590320381731426,0.30504430811179284,0.3922972051806408,0.29516019086571244,0.2668711656441718,0.48670756646216773,0.3653715064758011
0.27266530334015004,0.3929788684389912,-0.2661895023858214,0.2777777777777778,0.3176550783912747,0.36741649625085215,0.2699386503067486,0.28391274710293124,0.4468302658486708,0.36094069529652356
0.2801635991820041,0.36639400136332667,-0.3060668029993183,0.28357191547375604,-0.3882072256305385,0.3384458077709613,0.26073619631901856,0.3074301295160191,0.46728016359918206,0.37252897068847995
0.27232447171097485,0.42263122017723254,-0.34901158827539197,0.3183367416496252,-0.3370824812542604,0.37218813905930476,0.21370143149284265,0.25017041581458765,0.4243353783231084,0.32822085889570557
0.31356509884117256,0.3551465576005455,0.2552828902522155,0.36571233810497616,0.44103612815269266,0.5044308111792775,0.3718473074301296,0.5167007498295844,0.5923653715064758,0.44717109747784606
0.30606680299931843,0.447171097477846,0.22767552828902526,0.3711656441717793,0.3827539195637356,0.41513292433537846,0.33571915473755976,0.34526244035446496,0.4839809134287662,0.42058623040218146
0.29209270620313565,0.4880708929788685,-0.3428766189502386,0.33231083844580783,-0.29311520109066114,0.4130879345603273,0.3016359918200409,0.33708248125426044,0.3895705521472393,0.398091342876619
0.29584185412406283,0.2685753237900478,-0.3725289706884799,-0.21676891615541916,-0.23381049761417855,0.3047034764826177,0.27027948193592377,0.29856850715746425,0.23006134969325157,0.3190184049079755
