BRD-K17016787,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc43)[C@@H]1C[C@@H](O)[C@@H]2O
BRD-K17023947,COc1cccc(c1)-c1cc(N2CCN(CC2)C(=O)c2cocc2)[n]2[n]c(cc2[n]1)-c1cccc(Cl)c1
BRD-K17025677,Cc1cc[s]c1CN(C)c1[n]c[n]c2ccc(cc21)-c1cocc1
BRD-K17026858,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1
BRD-K17041687,C[C@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O
BRD-K17068645,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl
BRD-K17075857,Oc1c2[n]cccc2c(Cl)cc1Cl
BRD-K17083260,CN(Cc1ccc(cc1)C(F)(F)F)C[C@@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Nc1cccc2ccccc21
BRD-K17084514,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
BRD-K17086338,CN1C(=O)/C(=C\c2cc(C)[n](-c3ccc(Cl)cc3F)c2C)/S/C/1=N/C
BRD-K17087588,CCS(=O)(=O)N1CC2(C1)CN(Cc1ccccc1F)[C@H](CO)c1[nH]c3cc(ccc3c21)OC
BRD-K17088043,COc1ccc(cc1)S(=O)(=O)Nc1cc2[C@H]3C[C@H](CC(=O)N(C)C)O[C@@H](CO)[C@H]3Oc2cc1
BRD-K17103381,CN(CC1CCCCC1)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NS(C)(=O)=O
BRD-K17110974,COc1cccc2c3c(c(cc4OCOc43)C(O)=O)c(cc21)[N+]([O-])=O
BRD-K17113870,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21
BRD-K17116894,CCCNC(=O)N1CC2(CCN(CC2)C(=O)c2cc(F)ccc2)c2c([nH]c3cc(ccc23)OC)[C@H]1CO
BRD-K17119186,O=C(Oc1cccc(/C=N/Nc2[n]c([n]c(Nc3ccccc3)[n]2)N2CCOCC2)c1)c1ccco1
BRD-K17120478,CN(C)C(=O)c1ccc(cc1)-c1cc2[C@@H]3[C@@H](CCN3Cc3ccccc3OC)[C@H](CO)Nc2cc1
BRD-K17122162,CN1C[C@H](OC)[C@@H](C)CN([C@H](C)COc2cc(ccc2C1=O)NS(C)(=O)=O)C(=O)COC
BRD-K17122788,CN1[C@H]2CNc3ccccc3[C@H]2[C@@H]1CO
BRD-K17134074,CN1C[C@@H](OC)[C@@H](C)CN(CC2CCCC2)[C@H](C)COc2ccc(cc2C1=O)NC(=O)CCC
BRD-K17135741,CC(C)NC(=O)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)C#CC1CCCCC1
BRD-K17138170,COc1cc2[nH]c3[C@@H](CO)N(CC4(CCN(Cc5ccc(cc5)-c5cccc[n]5)CC4)c3c2cc1)Cc1cc[n]cc1
BRD-K17139153,COc1ccc(cc1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)N[C@@H]3CN(Cc4ccccc4)CC3)CC[C@@H]12
BRD-K17139610,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(-c3ccccc3CO[C@H]1CN(C)S(=O)(=O)c1ccccc1C#N)c1ccccc1[n]2C
BRD-K17140735,CC(C)c1ccc(C[n]2ccc3c2ccc2[n]c(NC4CC4)[n]c(N)c32)cc1
BRD-K17144088,CN(CC1CCOCC1)C[C@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#Cc1cc[n]cc1
BRD-K17155259,CN(C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C1CCCCC=1)C(=O)CC1CC1
BRD-K17157530,CN1C[C@H](OC)[C@H](C)CN([C@@H](C)COc2ccc(cc2C1=O)NS(=O)(=O)c1ccc(C)cc1)C(=O)NC(C)C
BRD-K17157581,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)S(=O)(=O)c1c[n](C)c[n]1)C1CCCCC=1
BRD-K17169073,CN(Cc1cc2OCOc2cc1)C[C@H]1Oc2c(cccc2NS(C)(=O)=O)C(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K17180926,CN(C)CC#Cc1cc2O[C@@H](CN(C)Cc3cccc[n]3)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c2cc1
BRD-K17181267,OC[C@@H]1O[C@@H](CC(=O)NCc2cc(F)cc(F)c2)C=C[C@H]1NC(=O)c1cccc[n]1
BRD-K17193648,CN(Cc1cccc[n]1)C[C@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1
BRD-K17197507,CN(CC1CCCCC1)C[C@H]1Oc2ccc(cc2CC(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(F)cc1
BRD-K17203476,C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
BRD-K17203693,O=S(=O)(NC[C@@H]1CC[C@H](CC1)NS(=O)(=O)c1c(F)cccc1F)c1ccc2OCCOc2c1
BRD-K17210248,C[C@@H]1O[C@@H](C[C@H]2C[C@@](O)(Cc3c2c(O)c2c(C(=O)c4cccc(OC)c4C2=O)c3O)C(O)=O)C[C@H](N)[C@@H]1O
BRD-K17223851,COc1ccc(cc1)-c1ccc2[C@H]3N[C@H]([C@H](CO)[C@H]3C[n]2c1=O)C(=O)N1CCOCC1
BRD-K17233740,CN1[C@H](CO)[C@@H]2CCN([C@@H]2c2cc(Br)ccc12)C(=O)Cc1ccccc1
BRD-K17238328,CN(C[C@H]1Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)NC(C)C)C(=O)NC1CCCCC1
BRD-K17258761,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)c1cc[n]cc1)-c1ccccc1
BRD-K17263374,CN(C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C(C)=O
BRD-K17266676,C[C@@H]1CN([C@H](C)CO)C(=O)CCC[n]2[n][n]cc2CO[C@H]1CN(C)C(=O)c1ccc2cc[n](C)c2c1
BRD-K17288883,CN(Cc1cc[n]cc1)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)NC(C)C
BRD-K17289060,COc1cc(CNC(=O)C[C@@H]2CC[C@@H]3[C@H](COc4ccc(cc4C(=O)N3C)NS(=O)(=O)c3ccccc3F)O2)ccc1
BRD-K17294426,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
BRD-K17299182,CN1CCN(CC1)C(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(cc32)NC(=O)c2ccc3OCOc3c2)[C@H](CO)O1
BRD-K17306061,C[C@@H](O[C@@H]1OCCN(Cc2[nH][nH]c(=O)[n]2)[C@@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
BRD-K17333907,CN1C[C@H](OC)[C@H](C)CN(CCc2ccccc2)[C@H](C)COc2ccc(cc2C1=O)NC(=O)NC1CCCCC1
BRD-K17339982,CN(C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C#C[C@H](C)O)C(=O)NC(C)C
BRD-K17343332,Oc1c(cc(Br)cc1Br)C=NN1CCN(Cc2ccccc2)CC1
BRD-K17343593,CC(=O)N1[C@@H](CO)[C@H]([C@@H]1CNC(=O)CN1CCOCC1)c1ccccc1
BRD-K17347940,CN1[C@H](CO)[C@H]2CCN([C@H]2c2cc(/C=C/C)ccc12)C(=O)Cc1ccc[n]c1
BRD-K17349619,CN(C)CCCNC1C2C(NC(=O)N(C)C2=O)N(C)c2ccccc21
BRD-K17350012,C[n]1c2cc(ccc2c2c1[C@H](CO)N(C)CC12CN(C1)C(=O)C1CCC1)OC
BRD-K17351089,CCS(=O)(=O)N1[C@H](CO)[C@@H](c2ccccc2)C21CN(C2)C(=O)C1CCCCC1
BRD-K17360472,C[C@@H]1CN([C@@H](C)CO)C(=O)CCC[n]2cc(CO[C@H]1CN(C)C(=O)c1ccc(cc1)N1CCN(C)CC1)[n][n]2
BRD-K17367351,CS(=O)(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)C1CCC1)c1ccccc1
BRD-K17375958,C[C@@H]1CN([C@@H](C)CO)C(=O)c2c(-c3ccccc3CO[C@H]1CN(C)S(=O)(=O)Cc1ccccc1)c1ccccc1[n]2C
BRD-K17378184,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3cc2)CC1
BRD-K17381515,C[C@@H](CN([C@@H](C)CO)C(=O)Nc1ccc(F)cc1)[C@@H](CN(C)S(=O)(=O)c1c[n](C)c[n]1)OC
BRD-K17401882,CN(CC1CC1)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NS(=O)(=O)c1ccc(F)cc1
BRD-K17402942,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(-c3ccccc3CO[C@H]1CN(C)C(=O)c1c(C)[n]oc1C)c1ccccc1[n]2C
BRD-K17407318,C[n]1c2[C@H](CO)N(CC3(CCN(Cc4[n]cc[s]4)CC3)c2c2ccc(cc12)OC)S(C)(=O)=O
BRD-K17415526,C[C@H](NC(=O)/C(=C/c1cc(O)c(O)cc1)/C#N)c1ccccc1
BRD-K17427497,OC[C@H]1[C@H](C(=O)NCC2CC2)N(Cc2ccccc2F)[C@H]2[C@@H]1C[n]1c2ccc(C2CCCC=2)c1=O
BRD-K17429946,CO[C@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C)C[C@H]1C)NC(=O)Nc1cc(F)ccc1F
BRD-K17446297,C[n]1c2cc(ccc2c2c1[C@H](CO)N(CC12CN(CC2CCOCC2)C1)C(=O)c1ccc(F)cc1)OC
BRD-K17449871,CN(C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Cc1ccccc1)C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K17450769,OC[C@@H]1O[C@H](CC(=O)NC2CCCCC2)C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)Nc1ccccc1F
BRD-K17466145,CS(=O)(=O)N1[C@H](CO)[C@@H](c2ccccc2)C21CN(C2)C(=O)c1ccccc1F
BRD-K17489199,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C1CCCC=1)C(=O)C1CCCCC1
BRD-K17491544,CN1C[C@H](OC)[C@H](C)CN([C@@H](C)COc2ccc(cc2C1=O)NS(=O)(=O)c1cc(F)ccc1)C(=O)Cc1c[n]ccc1
BRD-K17492515,CN(Cc1cc[n]cc1)C[C@H]1Oc2ccc(cc2CC(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1cccc2ccccc21
BRD-K17497770,Oc1cc(O)c(cc1)C(=O)/C=C/c1cc(O)c(O)cc1
BRD-K17498618,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
BRD-K17500877,Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1
BRD-K17506650,CN1C[C@@H](OC)[C@H](C)CN([C@H](C)COc2ccc(cc2C1=O)NC(=O)C1CCCCC1)C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K17507122,C[C@H]1[C@H](CN(C)C(=O)c2cc(ccc2OC[C@@H]2O[C@H](CCN(C)C1=O)CC[C@H]2OC)C#N)OC
BRD-K17508599,CC(C)N(C[C@@H]1N[C@@H](CO)[C@@H]1c1ccccc1)S(=O)(=O)c1ccccc1
BRD-K17513304,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(O)=O)cc2)c(OC)c1
BRD-K17519289,CCC(=O)N1CC(=O)N2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)C#Cc1c[n]ccc1
BRD-K17525686,CC(C)(C)[S@](=O)N1Cc2cc([n]c(c2[C@@H]1CCO)-c1cc(ccc1)-c1ccc(cc1)C#N)C(=O)NCCc1cc[n]cc1
BRD-K17530818,CC(C)NC[C@H]1[C@H]([C@@H](CO)N1c1[n]c(CC)c[s]1)c1ccc(cc1)/C=C/C
BRD-K17535604,CN1[C@@H]2CC[C@H](CC(=O)N[C@H]3CN(Cc4ccccc4)CC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)c1cc(F)c(F)cc1
BRD-K17546203,CN(C)CC(=O)N1[C@H]([C@H](CO)[C@H]2C[n]3c(ccc(-c4ccccc4)c3=O)[C@@H]12)C(=O)NC1CCC1
BRD-K17554130,COc1ccc(cc1)S(=O)(=O)N[C@@H]1C=C[C@@H](CC(=O)NCCc2cc[n]cc2)O[C@@H]1CO
BRD-K17554230,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@H](C)NC[C@H]1C)NC(=O)c1c[n]cc[n]1
BRD-K17555800,C[C@H]1CN([C@H](C)CN1Cc1ccc(F)cc1)C(=O)c1cc2c(cn(C)c2cc1Cl)C(=O)C(=O)N(C)C
BRD-K17561142,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
BRD-K17565092,CN(C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)NC(C)C)C(=O)c1cc[n]cc1
BRD-K17566112,CN(C[C@H](OC)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccccc1)C(=O)c1ccccc1F
BRD-K17579844,C/C=C/c1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC1CCCCC1
BRD-K17583574,CN(C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C#Cc1ccccc1F)C(=O)Cc1cc[n]cc1
BRD-K17588104,Cc1sc-2c(c1C)C(=N[C@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1
BRD-K17611527,C[n]1c2[C@@H](CO)N(CC3(CCN(Cc4ccc(Cl)cc4)CC3)c2c2ccc(cc12)OC)C(=O)CC
BRD-K17618128,CN(CC1CCOCC1)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C#CCCC
BRD-K17619044,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1)C(=O)c1c[n]ccc1
BRD-K17619118,COc1cc(CN2[C@@H](CO)[C@@H](c3ccccc3)C32CN(C3)C(=O)C2CCCCC2)ccc1
BRD-K17627540,CN(Cc1ccccc1)C[C@H]1Oc2[n]cc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C1CCCCC=1
BRD-K17627845,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(cc2C1=O)NS(C)(=O)=O
BRD-K17628612,Cc1cc(C)c(cc1)NC(=O)CCC(=O)N/N=C/c1ccc(C)o1
BRD-K17630163,CN(C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)NC(C)C)C(=O)NC(C)C
BRD-K17645417,CN1[C@@H](CO)[C@@H]2[C@H]1CN(C(=O)c1ccc(F)cc1)c1ccccc12
BRD-K17654006,Cc1cc(ccc1)NC(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)NCc4ccccc4Cl)CC[C@H]3N(C)C(=O)c2c1
BRD-K17655522,OC[C@H]1O[C@H](CC(=O)Nc2[n]cc[s]2)C=C[C@H]1NC(=O)c1cc(F)ccc1
BRD-K17660756,CN(C)c1cc2c(cc1)O[C@H](C)CCCCO[C@@H](CN(C)C(=O)NC1CCCCC1)[C@@H](C)CN([C@H](C)CO)C2=O
BRD-K17661785,CN(C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)S(=O)(=O)c1c[s]cc1
BRD-K17663482,COc1cc2c(cc1)c1c([C@@H](CO)N(Cc3cc(cc(c3)OC)OC)CC31CCN(CC3)S(=O)(=O)c1c[n](C)c[n]1)[n]2C
BRD-K17663841,CN(C[C@@H]1OCc2c[n](CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)[n][n]2)C(=O)CCC(F)(F)F
BRD-K17666351,COc1cc(CNC(=O)C[C@H]2CC[C@H]3[C@@H](COc4ccc(cc4C(=O)N3C)NS(=O)(=O)c3ccccc3F)O2)ccc1
BRD-K17674993,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O
BRD-K17686770,C[C@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(cc32)NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1)c1ccccc1
BRD-K17689300,CN(Cc1ccc(cc1)C(F)(F)F)C[C@@H]1Oc2ccc(cc2CC(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Cc1ccccc1
BRD-K17693482,CC(=O)OCCNC(=O)c1c[n]ccc1
BRD-K17698750,CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(F)cc1
BRD-K17705111,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C1CCCCC=1)C(=O)CC1CC1
BRD-K17705806,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1
BRD-K17706493,COc1cc2[nH]c3[C@@H](CO)N(CC4(CCN(Cc5[n]cc[s]5)CC4)c3c2cc1)Cc1ccc(Cl)cc1
BRD-K17712828,OC[C@@H]1[C@@H](c2ccccc2)C2(CN(C2)S(=O)(=O)c2ccccc2)N1CC1CCCC1
BRD-K17712926,OC[C@@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@@H]2[C@H]1Oc1ccc(cc12)NC(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K17713237,CN1CCN(CC1)C(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(cc32)NS(C)(=O)=O)[C@@H](CO)O1
BRD-K17730221,CN(C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)C1CCCCC1)C(=O)C1CCCCC1
BRD-K17731272,C[n]1c2[C@H](CO)N(Cc3ccc(Cl)cc3)CC3(CN(C3)C(=O)NC(C)C)c2c2ccc(cc12)OC
BRD-K17739445,O=C(NCc1ccccc1)C1CCN(CC1)c1[n]c(c[s]1)-c1ccc(Br)cc1
BRD-K17741643,CN(Cc1cc[n]cc1)C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)NC(C)C
BRD-K17742539,OC[C@@H]1O[C@H](CCNC(=O)c2c[n]cc[n]2)CC[C@H]1NC(=O)c1ccc2OCOc2c1
BRD-K17743125,ONC(=O)/C=C/c1cccc(c1)S(=O)(=O)Nc1ccccc1
BRD-K17743697,NC(=N)SCCc1ccc(cc1)OCc1ccc(cc1)[N+]([O-])=O
BRD-K17745445,C/C=C/c1ccc(cc1)[C@H]1[C@@H](CO)N([C@@H]1C#N)C(=O)c1c[n]ccc1
BRD-K17746689,CN(C[C@@H]1Oc2c(cccc2NS(C)(=O)=O)C(=O)N(C[C@@H]1C)[C@H](C)CO)C(=O)Nc1cccc2ccccc21
BRD-K17750548,CCCNC(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(O)=O)CC[C@H]12
BRD-K17754811,O=C(Nc1[s]c2CNCCc2c1-c1[n]c2ccccc2[s]1)C(F)(F)F
BRD-K17773477,CN(Cc1ccc(cc1)C(F)(F)F)C[C@@H]1Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1ccccc1
BRD-K17783155,OC[C@@H]1O[C@@H](C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)Cc1cc[n]cc1)CC(=O)NCCc1ccccc1
BRD-K17796732,Cc1c(C(=O)c2cccc3ccccc32)c2ccccc2[n]1CCC
BRD-K17800788,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CCOCC2)N1C(=O)CC1CC1
BRD-K17806071,CN1C[C@@H](OC)[C@H](C)CN([C@H](C)COc2cc(ccc2C1=O)NS(=O)(=O)c1ccc(Cl)cc1)C(=O)Cc1c[n]ccc1
BRD-K17808354,OC[C@H]1[C@H]([C@H]2CNCC(=O)N21)c1ccc(cc1)C1CCCCC=1
BRD-K17817744,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CNC)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
BRD-K17823458,CC(C)(C)OC(=O)N[C@H]1CCCCCC=C[C@@H]2C[C@@]2(CNS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1Cc2c(C1)cccc2F |c:14|
BRD-K17830172,Cc1ccc(cc1C)NC(=O)CCC(=O)NN=Cc1ccc(o1)[N+]([O-])=O
BRD-K17839088,CCS(=O)(=O)Nc1cc2c(cc1)OC[C@H]1O[C@H](CC(=O)NCc3ccccc3F)CC[C@H]1N(C)C2=O
BRD-K17849083,COc1ccc(/C=C/C(=O)Nc2ccccc2C(O)=O)cc1OC
BRD-K17854785,C/C=C/c1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@H]21)S(=O)(=O)c1ccc(cc1)OC
BRD-K17863985,CN(C[C@H](OC)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO)C(=O)Nc1ccc(F)cc1
BRD-K17868036,CN(C[C@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CCCC)S(=O)(=O)c1cccc(c1)OC
BRD-K17868609,CN1CCC(CC1)c1c[nH]c2ccc(O)cc21
BRD-K17874705,NCCc1cccc[n]1
BRD-K17883815,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(cc3C(=O)N2C)NC(=O)c2c[s]c[n]2)O1
BRD-K17884417,CN1[C@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)c1cc(F)ccc1
BRD-K17890048,CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)C#Cc1c[n]ccc1)C(=O)Nc1cc(F)ccc1F
BRD-K17891672,CN1C[C@H](OC)[C@H](C)CN(Cc2ccc[n]c2)[C@H](C)COc2ccc(cc2C1=O)NC(=O)C1CCOCC1
BRD-K17894950,O=C1Nc2ccccc2/C/1=C1/Nc2ccccc2C/1=O
BRD-K17896185,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1
BRD-K17897186,CN(Cc1ccc[n]c1)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C1CCCCC=1
BRD-K17903303,CN(C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C(=O)c1cc[n]cc1
BRD-K17906992,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2cccc(F)c2)O1
BRD-K17910135,C[C@H]1CN([C@H](C)CO)C(=O)c2c(-c3ccccc3CO[C@H]1CN(C)C(=O)C1CC1)c1ccccc1[n]2C
BRD-K17915279,Cc1ccc(CN2C(=O)N3[C@@H](Cc4c([nH]c5ccccc45)C3(C)C)C2=O)cc1
BRD-K17930269,C[C@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@H]1C[C@@H]2CC[C@H](C1)N2C
BRD-K17944737,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4
BRD-K17951468,OC[C@H]1[C@H]([C@@H]2CN(CC(=O)N21)C(=O)c1ccc(F)cc1)c1ccc(cc1)C#CCC1CCCC1
BRD-K17953061,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)[n]1c3c(c4ccccc14)c1CNC(=O)c1c1c3[n]2c2ccccc21)NC
BRD-K17953908,NC1=N[C@]2(COC[C@@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
BRD-K17954972,CN(Cc1ccc(F)cc1)C[C@@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1cc(ccc1)OC
BRD-K17965071,CN(C[C@@H]1Oc2[n]cc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)-c1c[n]c[n]c1)C(=O)CN1CCOCC1
BRD-K17968366,CN(C)c1cccc2C(=O)N(C[C@H](C)[C@H](CN(C)S(=O)(=O)c3ccc(cc3)OC)Oc21)[C@@H](C)CO
BRD-K17969842,CCOc1ccc(cc1)-c1c[s]c([n]1)N1CCC(CC1)C(N)=O
BRD-K17973355,CN1[C@H]2CC[C@@H](CC(=O)NCCCN3CCOCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)Nc1ccccc1Cl
BRD-K17976466,CN(C[C@@H]1OCc2c[n](CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)[n][n]2)C(=O)C1CC1
BRD-K17983173,CS(=O)(=O)N1CC2(C1)[C@@H]([C@H](CO)N2CCC(F)(F)F)c1ccccc1
BRD-K17996849,COc1cc2[nH]c3[C@H](CO)N(CC4(CN(Cc5cc(F)ccc5F)C4)c3c2cc1)C(=O)Nc1ccc(F)cc1
BRD-K18000410,CN(Cc1cc2OCOc2cc1)C[C@H]1Oc2c(cccc2NS(C)(=O)=O)C(=O)N(C[C@@H]1C)[C@@H](C)CO
BRD-K18001731,OC[C@@H]1O[C@H](CC(=O)N2CCOCC2)C[C@@H]2[C@H]1Oc1ccc(cc12)NC(=O)Nc1ccccc1F
BRD-K18004653,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C1CCCCC=1)C(=O)CC1CC1
BRD-K18009761,CN(Cc1cc(F)ccc1F)C[C@H](OC)[C@H](C)CN([C@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K18024030,COc1ccccc1C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@H]21)C(=O)C1CCC1
BRD-K18024110,COc1ccc(cc1)NC(=O)Nc1cc2[C@@H]3C[C@H](CC(=O)NCCc4ccccc4)O[C@H](CO)[C@@H]3Oc2cc1
BRD-K18025010,Cc1ccc(cc1)Sc1c(c(=O)oc2ccccc21)[N+]([O-])=O
